# full_id,pdb_id,assembly_id,multimericity,auth_chain_id,asym_chain_id,seq_database,seq_database_accession
2OQG-1,2OQG,1,4,A_B_C_D,A_B_C_D,UniProt,Q0S8Y1
2OQQ-2,2OQQ,2,4,A_B,A_B,UniProt,O24646
2OQX-1,2OQX,1,4,A,A,UniProt,Q5UES8
2ORW-1,2ORW,1,4,A_B,A_B,UniProt,Q9WYN2
2OUI-1,2OUI,1,4,A_B_C_D,A_B_C_D,UniProt,P35630
2OWN-2,2OWN,2,4,A_B,A_B,UniProt,F9ULU3
2OZ2-1,2OZ2,1,4,A_C,A_B,UniProt,P25779
2OZ3-2,2OZ3,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,C1DMY1
2P0A-1,2P0A,1,4,A_B,A_B,UniProt,O14994
2P2V-1,2P2V,1,4,A,A,UniProt,Q9RGF1
2P38-1,2P38,1,4,A_B,A_B,UniProt,Q9V219
2P91-1,2P91,1,4,A_B_C_D,A_B_C_D,UniProt,O67505
2P97-3,2P97,3,4,A_B,A_B,UniProt,Q3M8K9
2P9X-2,2P9X,2,4,A_B_C_D,A_B_C_D,UniProt,O58562
2PD6-1,2PD6,1,4,A_B_C_D,A_B_C_D,UniProt,Q92506
2PFM-1,2PFM,1,4,A_B,A_B,UniProt,A0A6L8PR48
2PG0-1,2PG0,1,4,A_B,A_B,UniProt,Q5L0D5
2PH3-1,2PH3,1,4,A_B,A_B,UniProt,Q5SL78
2PKH-2,2PKH,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q87UX0
2PLI-2,2PLI,2,4,A_B_C_D,A_B_C_D,UniProt,Q9K0P8
2PNF-1,2PNF,1,4,A_B,A_B,UniProt,O67610
2POC-1,2POC,1,4,A_B_C_D,A_B_C_D,UniProt,P53704
2PPX-1,2PPX,1,4,A,A,UniProt,A9CIQ1
2PQQ-1,2PQQ,1,4,A_B_C_D,A_B_C_D,UniProt,Q9XA42
2PTM-1,2PTM,1,4,A,A,UniProt,O76977
2PWY-1,2PWY,1,4,A_B,A_B,UniProt,Q8GBB2
2PZH-1,2PZH,1,4,A_B_C_D,A_B_C_D,UniProt,P94842
2Q29-1,2Q29,1,4,A_B,A_B,UniProt,P0AFI0
2Q2G-2,2Q2G,2,4,A_B,A_B,UniProt,A3FQ69
2Q62-2,2Q62,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q92R45
2Q73-1,2Q73,1,4,A_B_C_D,A_B_C_D,UniProt,Q2F9Z1
2Q9U-1,2Q9U,1,4,A_B,A_B,UniProt,Q86QZ1
2QAP-1,2QAP,1,4,A_B_C_D,A_B_C_D,UniProt,Q9U5N6
2QCK-2,2QCK,2,4,A,A,UniProt,A0JVA7
2QCV-1,2QCV,1,4,A,A,UniProt,Q9KAG8
2QE8-2,2QE8,2,4,A_B,A_B,UniProt,Q3M5E0
2QLW-2,2QLW,2,4,A_B,A_B,UniProt,Q7BSH1
2QLX-1,2QLX,1,4,A_B,A_B,UniProt,Q7BSH1
2QR6-1,2QR6,1,4,A,A,UniProt,Q8NSR4
2QUY-2,2QUY,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P12256
2QV6-1,2QV6,1,4,A_B_C_D,A_B_C_D,UniProt,Q57609
2QVE-1,2QVE,1,4,A_B,A_B,UniProt,Q8GMG0
2QZC-2,2QZC,2,4,A_B,A_B,UniProt,Q97WL0
2R0H-1,2R0H,1,4,A_B_C_D,A_B_C_D,UniProt,Q206Z5
2R3E-1,2R3E,1,4,A,A,UniProt,Q833Y3
2R5O-2,2R5O,2,4,A_B,A_B,UniProt,Q47591
2R8E-2,2R8E,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P67653
2R91-1,2R91,1,4,A_B_C_D,A_B_C_D,UniProt,Q704D1
2R97-1,2R97,1,4,A_C,A_B,UniProt,P0A8G6
2RFG-1,2RFG,1,4,A_B_C_D,A_B_C_D,UniProt,Q2S9K4
2RFQ-1,2RFQ,1,4,A_B_C_D,A_B_C_D,UniProt,Q0S811
2RG4-1,2RG4,1,4,A_B,A_B,UniProt,Q2CBJ1
2UZ0-1,2UZ0,1,4,A_B_C_D,A_B_C_D,UniProt,A0A0H2UNZ8
2UZ2-1,2UZ2,1,4,A_D,A_B,UniProt,A7YYL1
2V6U-1,2V6U,1,4,A_B,A_B,UniProt,Q2Q449
2V79-1,2V79,1,4,A_B,A_B,UniProt,P39787
2V9A-2,2V9A,2,4,A_B,A_B,UniProt,P52687
2VC6-1,2VC6,1,4,A_B,A_B,UniProt,Q07607
2VHS-1,2VHS,1,4,A_B_C_D,A_B_C_D,UniProt,P07711
2VIG-2,2VIG,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P16219
2VKP-1,2VKP,1,4,A_B,A_B,UniProt,Q96KE9
2VOZ-1,2VOZ,1,4,A_B,A_B,UniProt,Q55835
2VQR-1,2VQR,1,4,A,A,UniProt,Q1M964
2VUN-1,2VUN,1,4,A_B_C_D,A_B_C_D,UniProt,Q0QLE9
2VVE-2,2VVE,2,4,A_B,A_B,UniProt,Q9XJR3
2VXW-1,2VXW,1,4,A_B_C_D,A_B_C_D,UniProt,P13501
2VZY-1,2VZY,1,4,A_B_C_D,A_B_C_D,UniProt,P9WQG7
2W1P-1,2W1P,1,4,A,A,UniProt,F2QVG4
2W8N-1,2W8N,1,4,A,A,UniProt,P51649
2WCI-1,2WCI,1,4,A_B,A_B,UniProt,P0AC69
2WDZ-1,2WDZ,1,4,A_B_C_D,A_B_C_D,UniProt,C0KTJ6
2WGP-3,2WGP,3,4,A_B,A_B,UniProt,O95147
2WKK-1,2WKK,1,4,A_B_C_D,A_B_C_D,UniProt,Q9P4R8
2WNH-1,2WNH,1,4,A_B,A_B,UniProt,Q84CN9
2WQI-1,2WQI,1,4,A_B_C_D,A_B_C_D,UniProt,O15350
2WQJ-5,2WQJ,5,4,1_2_A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z,A_AA_B_BA_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X_Y_Z,UniProt,O15350
2WQK-1,2WQK,1,4,A_B,A_B,UniProt,O67004
2WSH-1,2WSH,1,4,A_B_C_D,A_B_C_D,UniProt,P07059
2WT4-1,2WT4,1,4,A,A,UniProt,Q9ZLB9
2X61-1,2X61,1,4,A_B,A_B,UniProt,Q9LAK3
2XB4-1,2XB4,1,4,A,A,UniProt,C7U112
2XIW-1,2XIW,1,4,A_B,A_B,UniProt,P13123
2XVY-1,2XVY,1,4,A,A,UniProt,Q72EC8
2Y3J-2,2Y3J,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P05067
2Y6C-1,2Y6C,1,4,A,A,UniProt,P09237
2Y7D-1,2Y7D,1,4,A_B_C_D,A_B_C_D,UniProt,B0VHH0
2YN5-1,2YN5,1,4,A_B,A_B,UniProt,Q8ZKG6
2YVA-1,2YVA,1,4,A_B,A_B,UniProt,P66817
2YYG-1,2YYG,1,4,A,A,UniProt,Q5SJP8
2YZB-1,2YZB,1,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,D0VWQ1
2YZS-1,2YZS,1,4,A_B,A_B,UniProt,O66692
2Z1M-1,2Z1M,1,4,A_B_C_D,A_B_C_D,UniProt,O67175
2Z4G-1,2Z4G,1,4,A_B,A_B,UniProt,Q5SLG2
2Z7B-1,2Z7B,1,4,A,A,UniProt,Q988D0
2Z8D-3,2Z8D,3,4,A_B,A_B,UniProt,A8W790
2Z9U-1,2Z9U,1,4,A_B,A_B,UniProt,Q988B8
2ZGI-1,2ZGI,1,4,A_B_C_D,A_B_C_D,UniProt,Q5SKM2
2ZQM-1,2ZQM,1,4,A,A,UniProt,B0I3E0
2ZRU-1,2ZRU,1,4,A_B_C_D,A_B_C_D,UniProt,P61615
2ZSC-1,2ZSC,1,4,A_B,A_B,UniProt,B9A0T7
3A28-2,3A28,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q9ZNN8
3A57-1,3A57,1,4,A,A,UniProt,P19250
3A8U-1,3A8U,1,4,X,A,UniProt,P28269
3AEI-2,3AEI,2,4,A_B,A_B,UniProt,B0I3E2
3AFN-1,3AFN,1,4,A_B_C_D,A_B_C_D,UniProt,D6RU56
3AFO-1,3AFO,1,4,A_B,A_B,UniProt,Q06892
3AI2-1,3AI2,1,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,A4PB64
3AK1-1,3AK1,1,4,A_B_C_D,A_B_C_D,UniProt,Q9Y8H8
3ALU-1,3ALU,1,4,A_B_C_D,A_B_C_D,UniProt,Q7M4F9
3ANO-1,3ANO,1,4,A_B,A_B,UniProt,P9WMK9
3AUP-1,3AUP,1,4,A_B_C_D,A_B_C_D,UniProt,P13917
3AUS-1,3AUS,1,4,A_B,A_B,UniProt,P39485
3AWD-1,3AWD,1,4,A_B_C_D,A_B_C_D,UniProt,Q5FNX9
3B8F-1,3B8F,1,4,A_B_C_D,A_B_C_D,UniProt,A0A6H3AIE5
3B8I-2,3B8I,2,4,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q9HUU1
3BAL-1,3BAL,1,4,A_B_C_D,A_B_C_D,UniProt,Q8GNT2
3BCB-1,3BCB,1,4,A,A,UniProt,Q6P6M7
3BED-2,3BED,2,4,A_B,A_B,UniProt,Q838I6
3BHG-1,3BHG,1,4,A,A,UniProt,Q5ZXD1
3BJ4-1,3BJ4,1,4,A_B,A_B,UniProt,P51787
3BS6-3,3BS6,3,4,A_B,A_B,UniProt,P25714
3BZP-2,3BZP,2,4,A,A,UniProt,Q9AJ26
3C5Y-1,3C5Y,1,4,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,UniProt,A4XEL3
3C63-1,3C63,1,4,A_B_C_D,A_B_C_D,UniProt,P0ABE7
3C6C-1,3C6C,1,4,A,A,UniProt,Q46MU0
3C8I-1,3C8I,1,4,A_B,A_B,UniProt,Q6NIK4
3CAR-2,3CAR,2,4,A,A,UniProt,P94690
3CC1-1,3CC1,1,4,A_B,A_B,UniProt,Q9KBQ5
3CE6-1,3CE6,1,4,A_B_C_D,A_B_C_D,UniProt,P9WGV3
3CIN-1,3CIN,1,4,A,A,UniProt,Q9X1D6
3CIT-1,3CIT,1,4,A_B,A_B,UniProt,Q884G2
3CK1-1,3CK1,1,4,A_B,A_B,UniProt,Q46Z90
3CL6-1,3CL6,1,4,A_B,A_B,UniProt,Q3KFK7
3CMB-1,3CMB,1,4,A_B_C_D,A_B_C_D,UniProt,A3CUL0
3CNV-1,3CNV,1,4,A_B_C_D,A_B_C_D,UniProt,A0A0H3LYW6
3COG-1,3COG,1,4,A_B_C_D,A_B_C_D,UniProt,P32929
3CQB-2,3CQB,2,4,A_B,A_B,UniProt,Q87QN1
3D3R-2,3D3R,2,4,A_B,A_B,UniProt,Q8EF93
3D9S-1,3D9S,1,4,A_B_C_D,A_B_C_D,UniProt,P55064
3DC6-1,3DC6,1,4,A_C,A_B,UniProt,P31161
3DC8-1,3DC8,1,4,A_B,A_B,UniProt,Q0PQZ5
3DGH-1,3DGH,1,4,A_B,A_B,UniProt,P91938
3DJL-1,3DJL,1,4,A,A,UniProt,P33224
3DLU-1,3DLU,1,4,A_B_C_D,A_B_C_D,UniProt,Q8TZT9
3DMO-1,3DMO,1,4,A_B_C_D,A_B_C_D,UniProt,Q3JJN0
3DO6-1,3DO6,1,4,A_B,A_B,UniProt,Q9X287
3DZ1-1,3DZ1,1,4,A,A,UniProt,Q6N4Z3
3DZA-1,3DZA,1,4,A_B_C_D,A_B_C_D,UniProt,A6TE93
3E02-1,3E02,1,4,A,A,UniProt,Q13I95
3E04-1,3E04,1,4,A_B_C_D,A_B_C_D,UniProt,P07954
3E05-2,3E05,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q39YF0
3E1E-2,3E1E,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q5LMG0
3E3I-1,3E3I,1,4,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P45148
3E49-1,3E49,1,4,A_B_C_D,A_B_C_D,UniProt,Q13GE9
3E61-1,3E61,1,4,A_B,A_B,UniProt,Q49XF6
3E7H-1,3E7H,1,4,A_B,A_B,UniProt,Q9KV30
3E81-1,3E81,1,4,A_B_C_D,A_B_C_D,UniProt,Q8A712
3EAU-1,3EAU,1,4,A,A,UniProt,P62483
3EGA-2,3EGA,2,4,A,A,UniProt,Q9HAT8
3EKL-1,3EKL,1,4,A,A,UniProt,P9WQA3
3EOL-1,3EOL,1,4,A_B,A_B,UniProt,Q2YQA0
3EPR-1,3EPR,1,4,A,A,UniProt,Q8E044
3ERP-3,3ERP,3,4,A_B,A_B,UniProt,Q8ZNA1
3ETN-1,3ETN,1,4,A_B_C_D,A_B_C_D,UniProt,Q5LIW1
3EWI-1,3EWI,1,4,A_B,A_B,UniProt,Q99KK2
3EYT-1,3EYT,1,4,A_B_C_D,A_B_C_D,UniProt,Q5LL54
3EZH-2,3EZH,2,4,A_B,A_B,UniProt,P0AFA2
3EZW-2,3EZW,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P0A6F3
3F42-1,3F42,1,4,A_B,A_B,UniProt,O24876
3F5O-2,3F5O,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q9NPJ3
3FLU-1,3FLU,1,4,A_B_C_D,A_B_C_D,UniProt,Q9JZR4
3FMC-1,3FMC,1,4,A_B_C_D,A_B_C_D,UniProt,A1S356
3FPC-1,3FPC,1,4,A_B_C_D,A_B_C_D,UniProt,P14941
3FPL-1,3FPL,1,4,A,A,UniProt,P14941
3FR3-1,3FR3,1,4,A_B,A_B,UniProt,Q8ILQ7
3FS2-1,3FS2,1,4,A_B,A_B,UniProt,Q8YHF1
3FXU-1,3FXU,1,4,A_B,A_B,UniProt,P94678
3G0O-2,3G0O,2,4,A,A,UniProt,Q8ZMG4
3G0S-1,3G0S,1,4,A_B,A_B,UniProt,Q8ZN71
3G2E-1,3G2E,1,4,A_B_C_D,A_B_C_D,UniProt,Q0PAX8
3G68-2,3G68,2,4,A_B,A_B,UniProt,Q180C0
3GD8-1,3GD8,1,4,A,A,UniProt,P55087
3GED-1,3GED,1,4,A_B,A_B,UniProt,A3DFK9
3GEM-1,3GEM,1,4,A_B_C_D,A_B_C_D,UniProt,Q48MN0
3GF3-1,3GF3,1,4,A,A,UniProt,B7TVP1
3GG2-1,3GG2,1,4,A_B_C_D,A_B_C_D,UniProt,Q7MVC7
3GGM-1,3GGM,1,4,A_B_C_D,A_B_C_D,UniProt,Q6HGT3
3GH1-1,3GH1,1,4,A_B_C_D,A_B_C_D,UniProt,Q9KTK3
3GO6-2,3GO6,2,4,A_B,A_B,UniProt,P71913
3GT0-2,3GT0,2,4,A,A,UniProt,Q81C08
3GWC-2,3GWC,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P9WG57
3GY9-2,3GY9,2,4,A,A,UniProt,B1YEL6
3GZH-1,3GZH,1,4,A,A,UniProt,Q8X737
3H8T-1,3H8T,1,4,A_B,A_B,UniProt,A2I2W2
3H9E-1,3H9E,1,4,O_P,A_B,UniProt,O14556
3H9U-4,3H9U,4,4,A_B_C_D,A_B_C_D,UniProt,Q383X0
3HCG-1,3HCG,1,4,A_B_C_D,A_B_C_D,UniProt,Q9JWM8
3HNJ-1,3HNJ,1,4,A_B_C_D,A_B_C_D,UniProt,P0ABE7
3HQ0-1,3HQ0,1,4,A_B_C_D,A_B_C_D,UniProt,Q7WYF5
3HQN-1,3HQN,1,4,A_D,A_B,UniProt,Q27686
3HXA-2,3HXA,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P61459
3HYD-1,3HYD,1,4,A,A,UniProt,P01308
3I7U-1,3I7U,1,4,A_B_C_D,A_B_C_D,UniProt,O66548
3I84-2,3I84,2,4,A_B,A_B,UniProt,P35613
3ICC-1,3ICC,1,4,A_B,A_B,UniProt,A0A6L7HAY4
3IDS-1,3IDS,1,4,A_B_C_D,A_B_C_D,UniProt,P22513
3IFA-1,3IFA,1,4,A_B_C_D,A_B_C_D,UniProt,O00757
3II9-1,3II9,1,4,A_B_C_D,A_B_C_D,UniProt,Q3JP94
3IJ5-1,3IJ5,1,4,A_B_C_D,A_B_C_D,UniProt,Q8ZB47
3IMF-1,3IMF,1,4,A_B_C_D,A_B_C_D,UniProt,A0A6L8NTZ6
3IMH-2,3IMH,2,4,A_B,A_B,UniProt,Q5FJ46
3IRB-4,3IRB,4,4,A_B,A_B,UniProt,Q97WQ4
3IXQ-1,3IXQ,1,4,A_B_C_D,A_B_C_D,UniProt,Q58998
3JU3-1,3JU3,1,4,A,A,UniProt,Q9HK35
3JXO-2,3JXO,2,4,A_B,A_B,UniProt,A0A0F6AN26
3K2G-1,3K2G,1,4,A_B_C_D,A_B_C_D,UniProt,Q3IVY4
3K37-1,3K37,1,4,A_B,A_B,UniProt,Q3S340
3K6N-1,3K6N,1,4,A,A,UniProt,P63250
3K7O-1,3K7O,1,4,A_B,A_B,UniProt,Q4CQE2
3KGF-1,3KGF,1,4,A_B,A_B,UniProt,O53512
3KOJ-1,3KOJ,1,4,A_B,A_B,UniProt,A0A0H3K9J4
3KRZ-1,3KRZ,1,4,A_B_C_D,A_B_C_D,UniProt,B0KAH1
3KTC-1,3KTC,1,4,A_B,A_B,UniProt,Q6D5T7
3KVT-1,3KVT,1,4,A,A,UniProt,O76457
3KZV-1,3KZV,1,4,A,A,UniProt,P40579
3L77-1,3L77,1,4,A,A,UniProt,C6A190
3LAC-2,3LAC,2,4,A_B,A_B,UniProt,Q81NT5
3LBC-1,3LBC,1,4,A_B_C_D,A_B_C_D,UniProt,P0A6L4
3LC1-1,3LC1,1,4,O_P_Q_R,A_B_C_D,UniProt,Q6GIL8
3LG3-1,3LG3,1,4,A_B,A_B,UniProt,A0A2S9PCG6
3LKW-2,3LKW,2,4,A,A,UniProt,P17763
3LLU-1,3LLU,1,4,A,A,UniProt,Q9HB90
3LM4-1,3LM4,1,4,A_B_C_D,A_B_C_D,UniProt,Q0S9X1
3LOT-1,3LOT,1,4,A_B_C_D,A_B_C_D,UniProt,O29058
3LP6-2,3LP6,2,4,A_B_C_D,A_B_C_D,UniProt,P9WHM1
3LRK-1,3LRK,1,4,A,A,UniProt,P04824
3LSZ-1,3LSZ,1,4,A_B_C_D,A_B_C_D,UniProt,Q3IZT6
3LT0-1,3LT0,1,4,A_B,A_B,UniProt,Q9BJJ9
3LW9-4,3LW9,4,4,A_B,A_B,UniProt,P0A1I3
3LYL-1,3LYL,1,4,A_B_C_D,A_B_C_D,UniProt,Q5NF68
3M86-3,3M86,3,4,A_B,A_B,UniProt,Q4GZL2
3M9H-1,3M9H,1,4,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P9WQN5
3MB5-1,3MB5,1,4,A,A,UniProt,Q9V1J7
3MDS-1,3MDS,1,4,A_B,A_B,UniProt,P61503
3MEQ-1,3MEQ,1,4,A_B_C_D,A_B_C_D,UniProt,A0A0H3G9R2
3MKH-1,3MKH,1,4,A_B_C_D,A_B_C_D,UniProt,B2AM55
3MN1-1,3MN1,1,4,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,Q48EB9
3MPZ-1,3MPZ,1,4,A_B_C_D,A_B_C_D,UniProt,A0QT11
3MVU-1,3MVU,1,4,A,A,UniProt,Q1GL43
3MWB-1,3MWB,1,4,A_B,A_B,UniProt,A1R118
3N07-1,3N07,1,4,A_B_C_D,A_B_C_D,UniProt,Q9KP52
3N1U-1,3N1U,1,4,A,A,UniProt,Q5ZX93
3N2W-1,3N2W,1,4,A_B_C_D,A_B_C_D,UniProt,Q52VH2
3N5O-2,3N5O,2,4,A_B,A_B,UniProt,D2YW48
3N6Q-2,3N6Q,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q46851
3NA8-1,3NA8,1,4,A_B_C_D,A_B_C_D,UniProt,Q9I6R5
3NDN-1,3NDN,1,4,A_B_C_D,A_B_C_D,UniProt,P9WGB5
3NGJ-1,3NGJ,1,4,A_B_C_D,A_B_C_D,UniProt,C4M5C6
3NO6-1,3NO6,1,4,A_B_C_D,A_B_C_D,UniProt,Q8CNK1
3NW4-1,3NW4,1,4,A,A,UniProt,Q67FT0
3O1K-2,3O1K,2,4,A_B_C_D,A_B_C_D,UniProt,Q9KUJ6
3O38-1,3O38,1,4,A_B_C_D,A_B_C_D,UniProt,A0R4Z8
3O4R-1,3O4R,1,4,A_B_C_D,A_B_C_D,UniProt,Q9BTZ2
3O7M-1,3O7M,1,4,A_B_C_D,A_B_C_D,UniProt,A0A6L8PVA4
3O90-1,3O90,1,4,A_B_C_D,A_B_C_D,UniProt,A0A0H2UR34
3OA0-1,3OA0,1,4,A_B_C_D,A_B_C_D,UniProt,Q72KX8
3OA2-1,3OA2,1,4,A_B_C_D,A_B_C_D,UniProt,G3XD23
3OCM-2,3OCM,2,4,A_B,A_B,UniProt,Q7W867
3OCR-2,3OCR,2,4,A_B,A_B,UniProt,Q48HR6
3OEC-1,3OEC,1,4,A_B_C_D,A_B_C_D,UniProt,E1C9L4
3OID-1,3OID,1,4,A_B_C_D,A_B_C_D,UniProt,P71079
3OIG-1,3OIG,1,4,A,A,UniProt,P54616
3OIS-5,3OIS,5,4,A_B_C_D,A_B_C_D,UniProt,Q9PGZ0
3OJ6-1,3OJ6,1,4,A_B_C_D,A_B_C_D,UniProt,P0CI02
3ONO-1,3ONO,1,4,A,A,UniProt,Q87K18
3OP9-1,3OP9,1,4,A,A,UniProt,Q926P6
3OSU-1,3OSU,1,4,A_B,A_B,UniProt,P0A0H9
3OUG-2,3OUG,2,4,A_B_C_E_F_G_H_I,A_B_C_D_E_F_G_H,UniProt,Q5NF56
3OZF-1,3OZF,1,4,A_B_C_D,A_B_C_D,UniProt,P20035
3P09-3,3P09,3,4,A_B,A_B,UniProt,Q5NH60
3P4T-1,3P4T,1,4,A_B,A_B,UniProt,A0R3J1
3P8S-1,3P8S,1,4,A_B,A_B,UniProt,Q38723
3PB2-2,3PB2,2,4,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q9X1K9
3PDF-1,3PDF,1,4,A,A,UniProt,P53634
3PGX-1,3PGX,1,4,A_B_C_D,A_B_C_D,UniProt,Q73SC8
3PJP-3,3PJP,3,4,A_B,A_B,UniProt,Q6FLB1
3PK0-2,3PK0,2,4,A_B_C_D,A_B_C_D,UniProt,A0QQJ6
3PKZ-1,3PKZ,1,4,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P20384
3PN9-1,3PN9,1,4,A_B_C_D,A_B_C_D,UniProt,A0A0H2UR67
3PNA-3,3PNA,3,4,A_B,A_B,UniProt,P00514
3PP2-1,3PP2,1,4,A_B,A_B,UniProt,Q6ZUM4
3PPI-1,3PPI,1,4,A_B_C_D,A_B_C_D,UniProt,A0A0H3A4S5
3PQA-1,3PQA,1,4,A_B_C_D,A_B_C_D,UniProt,Q58806
3PRL-1,3PRL,1,4,A_B_C_D,A_B_C_D,UniProt,Q9KAQ0
3PVJ-1,3PVJ,1,4,A_B_C_D,A_B_C_D,UniProt,Q88RA3
3PYM-1,3PYM,1,4,A_B,A_B,UniProt,P00359
3QBP-1,3QBP,1,4,A_B_C_D,A_B_C_D,UniProt,B2HT54
3QE3-1,3QE3,1,4,A,A,UniProt,P07846
3QHQ-1,3QHQ,1,4,A_B,A_B,UniProt,E7S4M0
3QI6-1,3QI6,1,4,A_B_C_D,A_B_C_D,UniProt,A0PKT3
3QVA-1,3QVA,1,4,A_B_C_D,A_B_C_D,UniProt,A6T926
3QY1-1,3QY1,1,4,A_B,A_B,UniProt,Q8ZRS0
3QY3-1,3QY3,1,4,A,A,UniProt,Q9I042
3QY9-1,3QY9,1,4,A_B_C_D,A_B_C_D,UniProt,Q5HG24
3R1I-1,3R1I,1,4,A_B,A_B,UniProt,B2HE09
3R2G-2,3R2G,2,4,A,A,UniProt,Q5ZRN7
3R3S-1,3R3S,1,4,A_B_C_D,A_B_C_D,UniProt,Q8ZM09
3R9Z-1,3R9Z,1,4,A,A,UniProt,D9J034
3RDE-5,3RDE,5,4,A_B_C_D,A_B_C_D,UniProt,P16469
3RDM-2,3RDM,2,4,A,A,UniProt,P22629
3RHZ-1,3RHZ,1,4,A_B,A_B,UniProt,B5A7L9
3RN4-1,3RN4,1,4,A,A,UniProt,P00447
3RNV-2,3RNV,2,4,A,A,UniProt,P89509
3RPH-1,3RPH,1,4,A,A,UniProt,P94368
3RRO-1,3RRO,1,4,A_B,A_B,UniProt,Q9KQH7
3RV2-2,3RV2,2,4,A_B,A_B,UniProt,B2HP50
3RWA-2,3RWA,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,D0VX33
3RWB-1,3RWB,1,4,A_B_C_D,A_B_C_D,UniProt,Q988B7
3S1L-1,3S1L,1,4,A_B_C_D,A_B_C_D,UniProt,Q46UZ9
3S2S-1,3S2S,1,4,A_B_C_D,A_B_C_D,UniProt,Q8DSG2
3S4Y-1,3S4Y,1,4,A_B,A_B,UniProt,Q9H3S4
3S5O-1,3S5O,1,4,A,A,UniProt,Q86XE5
3S6O-1,3S6O,1,4,A_B_C_D,A_B_C_D,UniProt,Q63T51
3S82-2,3S82,2,4,A_B,A_B,UniProt,A0QI26
3SBB-1,3SBB,1,4,C,A,UniProt,P00720
3SE5-1,3SE5,1,4,A_B_C_D,A_B_C_D,UniProt,Q7DDR9
3SEA-3,3SEA,3,4,A_B,A_B,UniProt,Q15382
3SF6-1,3SF6,1,4,A,A,UniProt,A0QV68
3SFW-1,3SFW,1,4,A_B,A_B,UniProt,Q846U5
3SGZ-1,3SGZ,1,4,A_B_C,A_B_C,UniProt,Q07523
3SHO-1,3SHO,1,4,A_B_C_D,A_B_C_D,UniProt,D1C9F1
3SKP-2,3SKP,2,4,A,A,UniProt,P02787
3SS6-1,3SS6,1,4,A_B,A_B,UniProt,A0A6H3AND8
3SSO-2,3SSO,2,4,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q83WF2
3STC-1,3STC,1,4,A_B_C_D,A_B_C_D,UniProt,Q9JZ55
3SVT-1,3SVT,1,4,A_B,A_B,UniProt,A0PUS8
3SWO-1,3SWO,1,4,A_B_C_D,A_B_C_D,UniProt,A0R6V6
3SX2-2,3SX2,2,4,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q73W00
3T7C-1,3T7C,1,4,A_B_C_D,A_B_C_D,UniProt,A0A0H2ZWY3
3T8I-1,3T8I,1,4,A_B_C_D,A_B_C_D,UniProt,Q97WH6
3T8J-1,3T8J,1,4,A,A,UniProt,Q97ZS5
3TDE-1,3TDE,1,4,A_B_C_D,A_B_C_D,UniProt,P9WGV1
3TFC-1,3TFC,1,4,A_B,A_B,UniProt,Q8Y6T2
3THR-1,3THR,1,4,A_B_C_D,A_B_C_D,UniProt,P13255
3TL2-1,3TL2,1,4,A,A,UniProt,Q6HSF4
3TL3-1,3TL3,1,4,A_B,A_B,UniProt,A0PMN1
3TML-2,3TML,2,4,A_B_C_D,A_B_C_D,UniProt,B4EDA2
