# full_id,pdb_id,assembly_id,multimericity,auth_chain_id,asym_chain_id,seq_database,seq_database_accession
3MFW-2,3MFW,2,3,A_B,A_B,UniProt,P05089
3MHY-1,3MHY,1,3,A_B_C,A_B_C,UniProt,P70731
3MJL-1,3MJL,1,3,A_B,A_B,UniProt,P05089
3MJL-2,3MJL,2,3,A_B,A_B,UniProt,P05089
3MKO-1,3MKO,1,3,A,A,UniProt,P07399
3MOY-1,3MOY,1,3,A,A,UniProt,A0R747
3MQG-1,3MQG,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A9IH93
3MQG-2,3MQG,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A9IH93
3MQH-1,3MQH,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A9IH93
3MQH-2,3MQH,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A9IH93
3MQW-1,3MQW,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,C4LXT9
3MQW-2,3MQW,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,C4LXT9
3MXU-2,3MXU,2,3,A,A,UniProt,Q6G2F0
3MYB-1,3MYB,1,3,A_B_C,A_B_C,UniProt,A0QST4
3N0I-1,3N0I,1,3,A_B_C,A_B_C,UniProt,Q64823
3N0Q-1,3N0Q,1,3,A,A,UniProt,Q1GMC3
3N27-1,3N27,1,3,A_B_C,A_B_C,UniProt,Q9IH63
3N79-1,3N79,1,3,A,A,UniProt,Q9XDM8
3NCQ-1,3NCQ,1,3,A_B_C,A_B_C,UniProt,O28527
3NCR-1,3NCR,1,3,A_B_C,A_B_C,UniProt,O28527
3NE3-2,3NE3,2,3,B,A,UniProt,P9WQD3
3NFD-1,3NFD,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O31302
3NFD-2,3NFD,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O31302
3NJD-3,3NJD,3,3,A_B,A_B,UniProt,A0QS86
3NKE-1,3NKE,1,3,A_B_C,A_B_C,UniProt,Q46896
3NOJ-2,3NOJ,2,3,A,A,UniProt,A5W059
3NS0-1,3NS0,1,3,A,A,UniProt,P02945
3NSB-1,3NSB,1,3,A,A,UniProt,P02945
3NWN-1,3NWN,1,3,A,A,UniProt,Q9HAQ2
3O46-1,3O46,1,3,A,A,UniProt,Q5T2T1
3OC7-1,3OC7,1,3,A,A,UniProt,A0A0H2ZTL3
3ODG-1,3ODG,1,3,A,A,UniProt,Q66D48
3OI9-1,3OI9,1,3,A,A,UniProt,A0A0H2ZWD1
3OIU-2,3OIU,2,3,A,A,UniProt,P01112
3OIV-2,3OIV,2,3,A,A,UniProt,P01112
3OIW-2,3OIW,2,3,A,A,UniProt,P01112
3OPK-1,3OPK,1,3,A_B_C,A_B_C,UniProt,Q7CPA2
3ORY-2,3ORY,2,3,A,A,UniProt,F2Z289
3OTM-1,3OTM,1,3,A,A,UniProt,P40881
3OTZ-1,3OTZ,1,3,A,A,UniProt,P40881
3OU9-1,3OU9,1,3,A,A,UniProt,P40881
3OUP-1,3OUP,1,3,A,A,UniProt,P40881
3OW5-1,3OW5,1,3,A,A,UniProt,P40881
3OWN-3,3OWN,3,3,A_B,A_B,UniProt,P00797
3OWN-4,3OWN,4,3,A_B,A_B,UniProt,P00797
3OYZ-1,3OYZ,1,3,A,A,UniProt,D4GTL2
3OZC-1,3OZC,1,3,A,A,UniProt,Q13126
3OZE-1,3OZE,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q13126
3OZE-2,3OZE,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q13126
3P0Z-1,3P0Z,1,3,A_B_C,A_B_C,UniProt,Q3JRA0
3P10-1,3P10,1,3,A_B_C,A_B_C,UniProt,Q3JRA0
3P1B-1,3P1B,1,3,A,A,UniProt,Q9U8X2
3P47-1,3P47,1,3,A,A,UniProt,Q9U8X2
3P48-1,3P48,1,3,A_B_C,A_B_C,UniProt,P33317
3PAC-1,3PAC,1,3,A,A,UniProt,B1VB78
3PAK-1,3PAK,1,3,A,A,UniProt,P08427
3PBE-3,3PBE,3,3,A_B,A_B,UniProt,Q16769
3PBE-4,3PBE,4,3,A_B,A_B,UniProt,Q16769
3PBF-1,3PBF,1,3,A,A,UniProt,P08427
3PCV-1,3PCV,1,3,A,A,UniProt,Q16873
3PEA-1,3PEA,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A0A6L7GYV0
3PEA-2,3PEA,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A0A6L7GYV0
3PKA-2,3PKA,2,3,A,A,UniProt,P9WK19
3PKB-2,3PKB,2,3,A,A,UniProt,P9WK19
3PKE-2,3PKE,2,3,A,A,UniProt,P9WK19
3PMO-1,3PMO,1,3,A,A,UniProt,Q9HXY6
3PNP-1,3PNP,1,3,A,A,UniProt,P55859
3PNX-1,3PNX,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q0AU90
3PNX-2,3PNX,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q0AU90
3PNZ-7,3PNZ,7,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q4EFN5
3PNZ-8,3PNZ,8,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q4EFN5
3POI-5,3POI,5,3,A_B,A_B,UniProt,Q8CHN8
3POI-6,3POI,6,3,A_B,A_B,UniProt,Q8CHN8
3POJ-5,3POJ,5,3,A_B,A_B,UniProt,Q8CHN8
3POJ-6,3POJ,6,3,A_B,A_B,UniProt,Q8CHN8
3POQ-1,3POQ,1,3,A,A,UniProt,P02931
3POX-1,3POX,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P02931
3POX-2,3POX,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P02931
3PP5-1,3PP5,1,3,A,A,UniProt,Q54X65
3PQH-1,3PQH,1,3,A_B,A_B,UniProt,I7HXF9
3PQH-2,3PQH,2,3,A_B,A_B,UniProt,I7HXF9
3PRN-1,3PRN,1,3,A,A,UniProt,P39767
3PZY-1,3PZY,1,3,A,A,UniProt,Q742N2
3Q1X-1,3Q1X,1,3,A,A,UniProt,Q9U8X2
3Q8H-1,3Q8H,1,3,A_B_C,A_B_C,UniProt,Q63T71
3QBG-1,3QBG,1,3,A_B_D,A_B_C,UniProt,P15647
3QC7-1,3QC7,1,3,A,A,UniProt,B3VMP4
3QHD-1,3QHD,1,3,A_B_C,A_B_C,UniProt,Q3JRA0
3QK3-1,3QK3,1,3,A_B_C,A_B_C,UniProt,P26998
3QMN-1,3QMN,1,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QMN-2,3QMN,2,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QMN-3,3QMN,3,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QMN-4,3QMN,4,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QMN-5,3QMN,5,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QMN-6,3QMN,6,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QMN-7,3QMN,7,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QMN-8,3QMN,8,3,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P_Q_R_S_T_U_V_W_X,UniProt,Q9KPB6
3QR7-1,3QR7,1,3,A_B,A_B,UniProt,P31340
3QR7-2,3QR7,2,3,A_B,A_B,UniProt,P31340
3QUW-1,3QUW,1,3,A,A,UniProt,P40185
3QXZ-1,3QXZ,1,3,A_B_C,A_B_C,UniProt,B1MEE0
3QZ6-2,3QZ6,2,3,A,A,UniProt,B8FRX2
3R0P-1,3R0P,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,D8VN48
3R0P-2,3R0P,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,D8VN48
3R20-2,3R20,2,3,A,A,UniProt,A0QYQ0
3R3R-2,3R3R,2,3,A,A,UniProt,Q8ZLN3
3R5A-1,3R5A,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,G3XD76
3R5A-2,3R5A,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,G3XD76
3R5D-1,3R5D,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,G3XD76
3R5D-2,3R5D,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,G3XD76
3R6H-1,3R6H,1,3,A,A,UniProt,B2HSG1
3R8Y-1,3R8Y,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q81MQ2
3R8Y-2,3R8Y,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q81MQ2
3R9T-1,3R9T,1,3,A_B_C,A_B_C,UniProt,Q73WL5
3RBA-2,3RBA,2,3,A,A,UniProt,P9WPA5
3RCO-3,3RCO,3,3,A_B,A_B,UniProt,Q8NHU6
3RCO-4,3RCO,4,3,A_B,A_B,UniProt,Q8NHU6
3RF4-1,3RF4,1,3,A_B_C,A_B_C,UniProt,A4GRE3
3RIQ-1,3RIQ,1,3,A,A,UniProt,G8GV21
3RSI-1,3RSI,1,3,A_B_C,A_B_C,UniProt,B1MIA8
3RWN-1,3RWN,1,3,A_B_C,A_B_C,UniProt,Q716G6
3RXY-1,3RXY,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,D1C210
3RXY-2,3RXY,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,D1C210
3S3V-2,3S3V,2,3,A,A,UniProt,P00374
3SCZ-1,3SCZ,1,3,A_B,A_B,UniProt,P9WP01
3SCZ-2,3SCZ,2,3,A_B,A_B,UniProt,P9WP01
3SJT-1,3SJT,1,3,A_B,A_B,UniProt,P05089
3SJT-2,3SJT,2,3,A_B,A_B,UniProt,P05089
3SKK-1,3SKK,1,3,A_B,A_B,UniProt,P05089
3SKK-2,3SKK,2,3,A_B,A_B,UniProt,P05089
3SL0-1,3SL0,1,3,A,A,UniProt,Q8I384
3SL1-1,3SL1,1,3,A,A,UniProt,Q8I384
3SMB-1,3SMB,1,3,A_B_C,A_B_C,UniProt,P14174
3SMC-1,3SMC,1,3,A_B_C,A_B_C,UniProt,P14174
3SO2-1,3SO2,1,3,A,A,UniProt,E1ZRW6
3ST8-1,3ST8,1,3,A,A,UniProt,P9WMN3
3STD-1,3STD,1,3,A_B_C,A_B_C,UniProt,P56221
3SWY-1,3SWY,1,3,A_B_C,A_B_C,UniProt,Q16281
3SYY-1,3SYY,1,3,A,A,UniProt,C1D7P6
3T52-1,3T52,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P22862
3T52-2,3T52,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P22862
3T6V-4,3T6V,4,3,A_B_C,A_B_C,UniProt,I1SB14
3T9W-1,3T9W,1,3,A,A,UniProt,J9PBQ8
3T9Z-1,3T9Z,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O28524
3T9Z-2,3T9Z,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O28524
3TA1-1,3TA1,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O28524
3TA1-2,3TA1,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O28524
3TA2-1,3TA2,1,3,A_B_C,A_B_C,UniProt,O28524
3TA2-2,3TA2,2,3,A_B_C,A_B_C,UniProt,O28524
3TA2-3,3TA2,3,3,A_B_C,A_B_C,UniProt,O28524
3TDT-1,3TDT,1,3,A,A,UniProt,P56220
3TF3-1,3TF3,1,3,A_B,A_B,UniProt,P05089
3TF3-2,3TF3,2,3,A_B,A_B,UniProt,P05089
3TH0-1,3TH0,1,3,A,A,UniProt,P12528
3THE-1,3THE,1,3,A_B,A_B,UniProt,P05089
3THE-2,3THE,2,3,A_B,A_B,UniProt,P05089
3THH-1,3THH,1,3,A_B,A_B,UniProt,P05089
3THH-2,3THH,2,3,A_B,A_B,UniProt,P05089
3THJ-1,3THJ,1,3,A_B,A_B,UniProt,P05089
3THJ-2,3THJ,2,3,A_B,A_B,UniProt,P05089
3TIO-1,3TIO,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P0A9W9
3TIO-2,3TIO,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P0A9W9
3TK8-1,3TK8,1,3,A_B_C,A_B_C,UniProt,Q3JR17
3TO7-2,3TO7,2,3,A,A,UniProt,Q08649
3TO9-2,3TO9,2,3,A,A,UniProt,Q08649
3TP1-1,3TP1,1,3,A,A,UniProt,P07570
3TPN-1,3TPN,1,3,A,A,UniProt,P07570
3TPS-1,3TPS,1,3,A,A,UniProt,P07570
3TPW-1,3TPW,1,3,A,A,UniProt,P07570
3TPY-1,3TPY,1,3,A,A,UniProt,P07570
3TQ3-1,3TQ3,1,3,A,A,UniProt,P07570
3TQ4-1,3TQ4,1,3,A,A,UniProt,P07570
3TQ5-1,3TQ5,1,3,A,A,UniProt,P07570
3TQZ-1,3TQZ,1,3,A,A,UniProt,Q45920
3TRL-1,3TRL,1,3,A,A,UniProt,P07570
3TRN-1,3TRN,1,3,A,A,UniProt,P07570
3TS6-1,3TS6,1,3,A,A,UniProt,P07570
3TTA-1,3TTA,1,3,A,A,UniProt,P07570
3TWD-1,3TWD,1,3,A_B,A_B,UniProt,P0ACC7
3TWD-2,3TWD,2,3,A_B,A_B,UniProt,P0ACC7
3TY1-1,3TY1,1,3,A_B_C,A_B_C,UniProt,A6THE6
3U18-1,3U18,1,3,A_B_C,A_B_C,UniProt,P14174
3U27-1,3U27,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,C7NCS6
3U27-2,3U27,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,C7NCS6
3U8E-1,3U8E,1,3,A,A,UniProt,G8JLU6
3U91-1,3U91,1,3,A,A,UniProt,Q7ZC55
3UB1-1,3UB1,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q1PLH8
3UB1-2,3UB1,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q1PLH8
3UIA-1,3UIA,1,3,A_B_C,A_B_C,UniProt,P12487
3UV9-2,3UV9,2,3,A,A,UniProt,Q0PF16
3V4D-1,3V4D,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P0AFQ6
3V4D-2,3V4D,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P0AFQ6
3V4E-1,3V4E,1,3,A_B_C,A_B_C,UniProt,Q5HCZ5
3VBI-1,3VBI,1,3,A_C_E,A_B_C,UniProt,D7WGJ0
3VBJ-1,3VBJ,1,3,A_C_E,A_B_C,UniProt,D7WGJ0
3VBL-1,3VBL,1,3,A_C_E,A_B_C,UniProt,D7WGJ0
3VBM-1,3VBM,1,3,A_C_E,A_B_C,UniProt,D7WGJ0
3VCA-1,3VCA,1,3,A,A,UniProt,Q92ZP9
3VCR-1,3VCR,1,3,A_B,A_B,UniProt,D2YW47
3VCR-2,3VCR,2,3,A_B,A_B,UniProt,D2YW47
3VCZ-1,3VCZ,1,3,A_B_C,A_B_C,UniProt,Q8DCF8
3VDJ-2,3VDJ,2,3,A,A,UniProt,Q7K740
3VDK-2,3VDK,2,3,A,A,UniProt,Q7K740
3VI6-2,3VI6,2,3,A,A,UniProt,P62888
3VJC-1,3VJC,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P37268
3VJC-2,3VJC,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P37268
3VTN-1,3VTN,1,3,A,A,UniProt,Q9T1V4
3VTO-1,3VTO,1,3,A_B_C_P_Q_R,A_B_C_D_E_F,UniProt,Q9T1V4
3VTO-2,3VTO,2,3,A_B_C_P_Q_R,A_B_C_D_E_F,UniProt,Q9T1V4
3WFV-1,3WFV,1,3,A,A,UniProt,Q994K2
3WHO-1,3WHO,1,3,A_B_C,A_B_C,UniProt,P81762
3WI9-1,3WI9,1,3,A,A,UniProt,Q5L1X8
3WIA-1,3WIA,1,3,A_B_C_D_E_F_G_H_I,A_B_C_D_E_F_G_H_I,UniProt,Q5L1X8
3WIA-2,3WIA,2,3,A_B_C_D_E_F_G_H_I,A_B_C_D_E_F_G_H_I,UniProt,Q5L1X8
3WIA-3,3WIA,3,3,A_B_C_D_E_F_G_H_I,A_B_C_D_E_F_G_H_I,UniProt,Q5L1X8
3WIT-1,3WIT,1,3,A,A,UniProt,Q8XBY5
3WKP-1,3WKP,1,3,A,A,UniProt,A4IL26
3WKQ-1,3WKQ,1,3,A,A,UniProt,A4IL26
3WNI-1,3WNI,1,3,A,A,UniProt,A4IL26
3WNJ-1,3WNJ,1,3,A,A,UniProt,A4IL26
3WNS-1,3WNS,1,3,A_B_C,A_B_C,UniProt,P14174
3WP8-1,3WP8,1,3,A,A,UniProt,K7ZP88
3WPA-1,3WPA,1,3,A,A,UniProt,K7ZP88
3WPP-1,3WPP,1,3,A,A,UniProt,K7ZP88
3WPR-1,3WPR,1,3,A_B_C,A_B_C,UniProt,K7ZP88
3WQJ-1,3WQJ,1,3,A,A,UniProt,P29563
3WUP-2,3WUP,2,3,A,A,UniProt,Q9Y253
3WV7-1,3WV7,1,3,A_B_C,A_B_C,UniProt,D9PY12
3X1E-1,3X1E,1,3,A,A,UniProt,A4IL26
3X1F-1,3X1F,1,3,A,A,UniProt,A4IL26
3X1G-1,3X1G,1,3,A,A,UniProt,A4IL26
3X1N-1,3X1N,1,3,A,A,UniProt,A4IL26
3X30-1,3X30,1,3,A,A,UniProt,Q9X0P5
3ZBM-1,3ZBM,1,3,A,A,UniProt,B2UHR8
3ZI8-1,3ZI8,1,3,A,A,UniProt,D8NA05
3ZIW-1,3ZIW,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P01558
3ZIW-2,3ZIW,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P01558
3ZIY-1,3ZIY,1,3,A,A,UniProt,B2UHR8
3ZJB-1,3ZJB,1,3,A_B_C,A_B_C,UniProt,Q9BUZ4
3ZMF-1,3ZMF,1,3,A_B_C,A_B_C,UniProt,P03069
3ZMF-2,3ZMF,2,3,A_B_C,A_B_C,UniProt,P03069
3ZMF-3,3ZMF,3,3,A_B_C,A_B_C,UniProt,P03069
3ZO8-1,3ZO8,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZO8-2,3ZO8,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZOP-1,3ZOP,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZOP-2,3ZOP,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZP4-1,3ZP4,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZP4-2,3ZP4,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZP7-1,3ZP7,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZP7-2,3ZP7,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P19080
3ZSC-1,3ZSC,1,3,A,A,UniProt,Q9WYR4
3ZW2-1,3ZW2,1,3,A_B_C,A_B_C,UniProt,Q0B4G1
3ZWE-1,3ZWE,1,3,A_B_C,A_B_C,UniProt,Q0B4G1
3ZZV-1,3ZZV,1,3,A_B_C,A_B_C,UniProt,Q0B4G1
4A0T-1,4A0T,1,3,A_B_C,A_B_C,UniProt,P03748
4A0U-1,4A0U,1,3,A_B_C,A_B_C,UniProt,P03748
4A8P-1,4A8P,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q837U7
4A8P-2,4A8P,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q837U7
4AA7-1,4AA7,1,3,A_B,A_B,UniProt,P0ACC7
4AA7-2,4AA7,2,3,A_B,A_B,UniProt,P0ACC7
4ADI-1,4ADI,1,3,A_B_C,A_B_C,UniProt,P08563
4ADJ-1,4ADJ,1,3,A_B_C,A_B_C,UniProt,P08563
4AE2-1,4AE2,1,3,A_B_C,A_B_C,UniProt,P02461
4AFF-1,4AFF,1,3,A,A,UniProt,P0A3F4
4AL0-1,4AL0,1,3,A,A,UniProt,O14684
4AL1-1,4AL1,1,3,A,A,UniProt,O14684
4AM8-1,4AM8,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q837U7
4AM8-2,4AM8,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q837U7
4AO5-1,4AO5,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O34919
4AO5-2,4AO5,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O34919
4AVZ-1,4AVZ,1,3,A,A,UniProt,Q9AYY6
4AX3-1,4AX3,1,3,A_B_C_D,A_B_C_D,UniProt,B2UHR8
4AX3-2,4AX3,2,3,A_B_C_D,A_B_C_D,UniProt,B2UHR8
4AX3-3,4AX3,3,3,A_B_C_D,A_B_C_D,UniProt,B2UHR8
4AX3-4,4AX3,4,3,A_B_C_D,A_B_C_D,UniProt,B2UHR8
4B0H-1,4B0H,1,3,A_B_C,A_B_C,UniProt,O31801
4B6R-1,4B6R,1,3,A_B_C,A_B_C,UniProt,Q48255
4BCL-1,4BCL,1,3,A,A,UniProt,P11741
4BFC-1,4BFC,1,3,A,A,UniProt,K5F2Z1
4C3L-1,4C3L,1,3,A,A,UniProt,P0A3F4
4C46-1,4C46,1,3,A_B_C,A_B_C,UniProt,P03069
4C81-1,4C81,1,3,A,A,UniProt,P62368
4C82-1,4C82,1,3,A,A,UniProt,P62368
4C8E-1,4C8E,1,3,A_B_C,A_B_C,UniProt,B4EC22
4C8G-1,4C8G,1,3,A_B_C,A_B_C,UniProt,B4EC22
4C8I-1,4C8I,1,3,A_B_C,A_B_C,UniProt,B4EC22
4CE7-1,4CE7,1,3,A_B_C,A_B_C,UniProt,L7P9J4
4CLA-1,4CLA,1,3,A,A,UniProt,P00484
4CLF-1,4CLF,1,3,A,A,UniProt,Q96PN6
4CLP-1,4CLP,1,3,A,A,UniProt,Q96PN6
4CLS-1,4CLS,1,3,A,A,UniProt,Q96PN6
4CLT-1,4CLT,1,3,A,A,UniProt,Q96PN6
4CLU-1,4CLU,1,3,A,A,UniProt,Q96PN6
4CLZ-1,4CLZ,1,3,A,A,UniProt,Q96PN6
4CM2-1,4CM2,1,3,A,A,UniProt,Q96PN6
4CNY-1,4CNY,1,3,A,A,UniProt,P70731
4CNZ-1,4CNZ,1,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P70731
4CNZ-2,4CNZ,2,3,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P70731
4CO0-1,4CO0,1,3,A_B,A_B,UniProt,P70731
4CO0-2,4CO0,2,3,A_B,A_B,UniProt,P70731
4CO1-1,4CO1,1,3,A_B,A_B,UniProt,P70731
4CO1-2,4CO1,2,3,A_B,A_B,UniProt,P70731
4CO2-1,4CO2,1,3,A_B,A_B,UniProt,P70731
4CO2-2,4CO2,2,3,A_B,A_B,UniProt,P70731
4CO3-1,4CO3,1,3,A_B,A_B,UniProt,P70731
4CO3-2,4CO3,2,3,A_B,A_B,UniProt,P70731
4CO4-1,4CO4,1,3,A_B_C,A_B_C,UniProt,P70731
4CO5-1,4CO5,1,3,A,A,UniProt,P70731
4CQ6-1,4CQ6,1,3,A_B_C,A_B_C,UniProt,Q9LS02
4CQ7-1,4CQ7,1,3,A_B_C,A_B_C,UniProt,Q9LS02
4CRA-2,4CRA,2,3,A,A,UniProt,P03951
4CRE-1,4CRE,1,3,A,A,UniProt,P03951
4CRG-1,4CRG,1,3,A,A,UniProt,P03951
4CSP-1,4CSP,1,3,A_F,A_B,UniProt,O68601
4CSP-2,4CSP,2,3,A_F,A_B,UniProt,O68601
4CSZ-1,4CSZ,1,3,A,A,UniProt,O68601
4D0U-1,4D0U,1,3,A_B_C_D,A_B_C_D,UniProt,A9CB96
4D0U-2,4D0U,2,3,A_B_C_D,A_B_C_D,UniProt,A9CB96
4D0V-1,4D0V,1,3,A_B_C_D,A_B_C_D,UniProt,A9CB96
4D0V-2,4D0V,2,3,A_B_C_D,A_B_C_D,UniProt,A9CB96
4D1G-1,4D1G,1,3,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A9CB96
4D1G-2,4D1G,2,3,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A9CB96
4D1G-3,4D1G,3,3,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A9CB96
4D1G-4,4D1G,4,3,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,A9CB96
4D3H-1,4D3H,1,3,A_B_C,A_B_C,UniProt,Q2G229
4D7Y-1,4D7Y,1,3,A,A,UniProt,O88992
4DB5-1,4DB5,1,3,A,A,UniProt,G1TIM1
4DGQ-1,4DGQ,1,3,A_B_C,A_B_C,UniProt,B4EA96
4DH4-1,4DH4,1,3,A,A,UniProt,A1XDS9
4DLT-2,4DLT,2,3,A,A,UniProt,P01112
4DLU-2,4DLU,2,3,A,A,UniProt,P01112
4DLW-2,4DLW,2,3,A,A,UniProt,P01112
4E1K-1,4E1K,1,3,A,A,UniProt,P43889
4E38-1,4E38,1,3,A_B_C,A_B_C,UniProt,A5KUH7
4E3E-1,4E3E,1,3,A_B,A_B,UniProt,A9WC34
4E3E-2,4E3E,2,3,A_B,A_B,UniProt,A9WC34
4E52-1,4E52,1,3,A_B_C,A_B_C,UniProt,P35247
4E6T-1,4E6T,1,3,A_B_C,A_B_C,UniProt,F0QHB3
4E6U-1,4E6U,1,3,A,A,UniProt,F0QHB3
4E98-1,4E98,1,3,A_B_C,A_B_C,UniProt,Q5CX58
4E9V-1,4E9V,1,3,A_B_C,A_B_C,UniProt,C0STU6
4E9W-1,4E9W,1,3,A_B_C,A_B_C,UniProt,C0STU6
4E9X-1,4E9X,1,3,A_B_C,A_B_C,UniProt,C0STU6
4E9Y-1,4E9Y,1,3,A_B_C,A_B_C,UniProt,C0STU6
4EA7-1,4EA7,1,3,A,A,UniProt,O85353
4EA8-1,4EA8,1,3,A,A,UniProt,O85353
4EA9-1,4EA9,1,3,A,A,UniProt,O85353
